time,ghi_wm2,dni_wm2,dhi_wm2,poa_wm2,p_dc_kw,p_ac_kw
2022-01-15 16:40:00+05:30,54.58910630007158,256.6161158763593,24.096162802835654,79.25240878937252,0.15850481757874504,0.12997395041457094
2022-01-15 17:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 18:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 18:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 19:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 20:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 21:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 22:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 22:40:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15 23:20:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0
